#-----------------------------------------------------------------------------
# Date d'extraction : 09/09/2024 - 13h01 loc.
#-----------------------------------------------------------------------------
# Producteur : MF-DCSC
# Experience : FEU_METEO2022
# Modele     : ALADIN63_CNRM-CM5
# Scenario :
#     RCP8.5 : Emissions non réduites
#-----------------------------------------------------------------------------
# Horizons :
#     H1 : Horizon proche
#     H2 : Horizon moyen
#     H3 : Horizon lointain
#-----------------------------------------------------------------------------
# Type d'indice : annuel
#-----------------------------------------------------------------------------
# Indices : 
#     NORNSV23 : Sécheresse Feu Météo modérée (jour)
#     NORNSV24 : Sécheresse Feu Météo élevée (jour)
#     NORNSV25 : Sécheresse Feu Météo très élevée (jour)
#     NORIFM20 : Indicateur feux de forêt nbj sup à 20 (jour)
#     NORIFM40 : Indicateur feux de forêt nbj sup à 40 (jour)
#     NORIFM60 : Indicateur feux de forêt nbj sup à 60 (jour)
#     NORIFMxAV : IFMx moyen
#     NORIFMxq80 : Q80 IFMx
#     NORIEPx4 : Danger Feu Météo végétation morte Elevé (jour)
#     NORIEPx5 : Danger Feu Météo végétation morte Très Elevé (jour)
#     NORIFMx50 : Danger Feu Météo végétation vivante Elevé (jour)
#     NORIFMx80 : Danger Feu Météo végétation vivante Très Elevé (jour)
#     NORIS400 : Sécheresse profonde Feu Météo modérée (jour)
#     NORIS700 : Sécheresse profonde Feu Météo élevée (jour)
#     NORIS1000 : Sécheresse profonde Feu Météo très élevée (jour)
#-----------------------------------------------------------------------------
# Format des enregistrements 
# Point;Latitude;Longitude;Contexte;Période;NORNSV23;NORNSV24;NORNSV25;NORIFM20;NORIFM40;NORIFM60;NORIFMxAV;NORIFMxq80;NORIEPx4;NORIEPx5;NORIFMx50;NORIFMx80;NORIS400;NORIS700;NORIS1000;
#-----------------------------------------------------------------------------
14386;48.7345;4.3478;RCP8.5;H3;43;8;0;43;7;1;6.88;12.89;63;19;2;0;70;6;0;
14387;48.7326;4.4564;RCP8.5;H3;44;7;0;42;7;0;7.05;13.4;64;19;2;0;74;6;0;
14388;48.7306;4.5651;RCP8.5;H3;48;7;0;44;7;1;7.34;14.08;66;19;3;0;80;7;0;
14389;48.7285;4.6737;RCP8.5;H3;52;8;0;46;8;1;7.53;14.28;70;22;3;0;64;4;0;
14390;48.7263;4.7824;RCP8.5;H3;40;4;0;47;9;1;7.43;14.09;70;22;3;0;62;4;0;
14391;48.724;4.891;RCP8.5;H3;39;4;0;46;9;1;7.17;13.42;69;21;3;0;51;3;0;
14392;48.7216;4.9996;RCP8.5;H3;35;4;0;43;8;0;6.62;12.16;67;21;3;0;37;2;0;
14393;48.7192;5.1082;RCP8.5;H3;27;3;0;39;8;1;6.37;11.59;65;20;3;0;34;1;0;
14394;48.7166;5.2168;RCP8.5;H3;25;3;0;37;7;1;6.16;11.22;63;19;3;0;31;1;0;
14395;48.7139;5.3254;RCP8.5;H3;23;2;0;35;7;1;6.08;10.88;61;19;3;0;32;1;0;
14396;48.7111;5.434;RCP8.5;H3;21;1;0;34;7;1;5.79;10.33;59;17;2;0;29;0;0;
14397;48.7082;5.5426;RCP8.5;H3;18;1;0;32;6;1;5.79;10.24;59;17;2;0;26;0;0;
14398;48.7052;5.6511;RCP8.5;H3;17;1;0;32;6;1;6.66;12.26;66;19;3;0;41;1;0;
14399;48.7022;5.7597;RCP8.5;H3;27;3;0;39;7;1;8.35;15.49;80;28;6;0;46;1;0;
14400;48.699;5.8682;RCP8.5;H3;30;3;0;51;11;2;8.36;15.57;80;28;6;0;46;1;0;
14401;48.6957;5.9767;RCP8.5;H3;29;3;0;52;11;2;8.39;15.64;80;28;6;0;47;1;0;
14402;48.6923;6.0852;RCP8.5;H3;29;3;0;52;11;2;7.89;14.54;78;27;5;0;32;1;0;
14403;48.6889;6.1937;RCP8.5;H3;22;2;0;48;10;2;6.21;11.37;61;17;2;0;36;1;0;
14404;48.6853;6.3022;RCP8.5;H3;23;2;0;35;5;0;6.22;11.36;62;17;2;0;38;1;0;
14405;48.6816;6.4106;RCP8.5;H3;24;2;0;35;5;0;6;10.87;60;17;2;0;33;1;0;
14406;48.6778;6.5191;RCP8.5;H3;23;2;0;33;5;0;5.94;10.63;59;16;2;0;31;1;0;
14407;48.674;6.6275;RCP8.5;H3;22;2;0;33;5;0;5.95;10.64;59;16;2;0;31;1;0;
14408;48.67;6.7359;RCP8.5;H3;22;2;0;33;5;0;5.63;10.09;56;14;2;0;28;1;0;
14409;48.6659;6.8443;RCP8.5;H3;20;2;0;30;5;0;5.39;9.68;54;13;1;0;25;0;0;
14410;48.6617;6.9527;RCP8.5;H3;19;2;0;28;4;0;5.32;9.53;54;13;1;0;24;0;0;
14411;48.6575;7.061;RCP8.5;H3;18;2;0;27;4;0;4.75;8.41;52;12;1;0;13;0;0;
14412;48.6531;7.1694;RCP8.5;H3;10;0;0;22;3;0;4.29;7.44;47;10;0;0;10;0;0;
14413;48.6486;7.2777;RCP8.5;H3;8;0;0;20;2;0;3.46;5.71;37;6;0;0;7;0;0;
14414;48.6441;7.386;RCP8.5;H3;5;0;0;13;1;0;5.59;10.01;54;13;1;0;50;1;0;
14415;48.6394;7.4943;RCP8.5;H3;26;2;0;30;3;0;5.95;10.8;57;14;1;0;63;1;0;
14416;48.6346;7.6025;RCP8.5;H3;33;2;0;32;4;0;5.93;10.82;59;15;1;0;46;0;0;
14417;48.6298;7.7108;RCP8.5;H3;24;2;0;33;4;0;5.87;10.73;58;14;1;0;43;1;0;
14418;48.6248;7.819;RCP8.5;H3;23;1;0;30;4;0;5.9;10.93;58;14;1;0;44;0;0;
14522;48.8168;3.5886;RCP8.5;H3;46;10;0;43;8;1;7.07;13;62;19;3;0;66;7;0;
14523;48.8156;3.6975;RCP8.5;H3;45;10;0;43;8;1;7.05;12.94;62;19;3;0;66;7;0;
14524;48.8143;3.8064;RCP8.5;H3;44;10;0;43;8;1;7.2;13.38;63;19;3;0;72;8;0;
14525;48.8129;3.9152;RCP8.5;H3;48;11;0;44;8;1;7.2;13.46;65;20;3;0;72;8;0;
14526;48.8114;4.0241;RCP8.5;H3;46;11;0;45;8;1;7.21;13.63;65;20;3;0;75;7;0;
14527;48.8098;4.1329;RCP8.5;H3;50;11;0;46;8;1;7.11;13.45;64;19;3;0;71;7;0;
14528;48.8081;4.2417;RCP8.5;H3;46;10;0;44;8;1;7.12;13.45;64;19;3;0;71;7;0;
14529;48.8064;4.3506;RCP8.5;H3;46;10;0;44;8;1;7.11;13.41;64;19;3;0;74;6;0;
14530;48.8045;4.4594;RCP8.5;H3;48;8;0;44;8;0;7.28;13.93;66;19;2;0;79;7;0;
14531;48.8025;4.5682;RCP8.5;H3;51;8;0;45;8;1;7.21;13.76;66;19;2;0;77;7;0;
14532;48.8004;4.677;RCP8.5;H3;50;8;0;45;8;1;7.13;13.57;64;18;2;0;73;6;0;
14533;48.7982;4.7858;RCP8.5;H3;49;8;0;45;8;1;6.15;11.6;59;14;1;0;58;3;0;
14534;48.7959;4.8945;RCP8.5;H3;37;4;0;36;5;0;7.08;13.3;70;22;3;0;48;2;0;
14535;48.7935;5.0033;RCP8.5;H3;33;3;0;44;8;1;6.85;12.78;69;21;3;0;42;2;0;
14536;48.791;5.1121;RCP8.5;H3;30;3;0;41;8;1;6.55;12.05;67;20;3;0;37;1;0;
14537;48.7884;5.2208;RCP8.5;H3;27;2;0;39;7;1;6.15;11.1;63;19;2;0;31;1;0;
14538;48.7857;5.3296;RCP8.5;H3;23;2;0;35;7;1;5.82;10.39;59;17;2;0;27;0;0;
14539;48.783;5.4383;RCP8.5;H3;19;1;0;32;6;1;5.94;10.64;60;17;3;0;29;1;0;
14540;48.7801;5.547;RCP8.5;H3;20;2;0;33;6;1;6.7;12.4;67;19;3;0;44;1;0;
14541;48.7771;5.6557;RCP8.5;H3;29;3;0;39;7;1;6.51;11.94;65;19;3;0;38;0;0;
14542;48.774;5.7644;RCP8.5;H3;25;2;0;38;7;1;8.42;15.72;81;28;6;0;49;1;0;
14543;48.7708;5.8731;RCP8.5;H3;31;3;0;51;11;2;8.42;15.72;81;27;6;0;48;1;0;
14544;48.7675;5.9817;RCP8.5;H3;30;3;0;52;11;2;8.25;15.27;81;28;5;0;41;1;0;
14545;48.7642;6.0904;RCP8.5;H3;25;3;0;51;10;2;8.17;15.09;80;28;5;0;38;1;0;
14546;48.7607;6.199;RCP8.5;H3;24;3;0;50;10;2;8.08;14.64;79;28;6;0;35;1;0;
14547;48.7571;6.3077;RCP8.5;H3;23;2;0;49;11;2;8.17;14.84;79;28;6;0;40;1;0;
14548;48.7534;6.4163;RCP8.5;H3;25;3;0;49;11;2;6.08;11.04;60;16;2;0;35;1;0;
14549;48.7496;6.5248;RCP8.5;H3;23;2;0;34;5;0;6;10.76;60;16;2;0;33;1;0;
14550;48.7458;6.6334;RCP8.5;H3;23;2;0;34;5;0;5.78;10.41;58;15;2;0;32;1;0;
14551;48.7418;6.742;RCP8.5;H3;20;2;0;32;5;0;5.73;10.31;57;14;2;0;32;1;0;
14552;48.7377;6.8505;RCP8.5;H3;22;2;0;31;5;0;5.5;9.94;56;14;1;0;29;0;0;
14553;48.7335;6.959;RCP8.5;H3;20;2;0;29;4;0;5.42;9.79;55;14;1;0;28;0;0;
14554;48.7292;7.0675;RCP8.5;H3;19;2;0;29;4;0;5.46;9.82;55;14;1;0;30;0;0;
14555;48.7249;7.176;RCP8.5;H3;20;2;0;29;4;0;4.72;8.32;52;12;1;0;13;0;0;
14556;48.7204;7.2845;RCP8.5;H3;9;0;0;23;3;0;4.92;9.03;51;10;1;0;24;0;0;
14557;48.7158;7.393;RCP8.5;H3;17;1;0;24;2;0;6;10.9;57;14;1;0;65;1;0;
14558;48.7112;7.5014;RCP8.5;H3;34;2;0;33;4;0;6.08;11.15;58;14;1;0;69;1;0;
14559;48.7064;7.6098;RCP8.5;H3;36;3;0;33;4;0;5.99;10.74;58;16;1;0;59;1;0;
14560;48.7015;7.7182;RCP8.5;H3;29;2;0;34;4;0;4.66;8.35;50;11;0;0;23;0;0;
14561;48.6965;7.8266;RCP8.5;H3;14;1;0;22;2;0;4.73;8.51;51;11;0;0;24;0;0;
14665;48.8887;3.5904;RCP8.5;H3;42;8;0;43;9;1;7.03;12.88;61;19;3;0;65;7;0;
14666;48.8875;3.6994;RCP8.5;H3;44;10;0;43;8;1;6.98;12.77;61;19;3;0;64;6;0;
14667;48.8862;3.8084;RCP8.5;H3;43;9;0;42;8;1;6.97;12.83;62;19;3;0;66;7;0;
14668;48.8848;3.9174;RCP8.5;H3;44;9;0;43;8;1;7.06;13.21;62;19;3;0;70;7;0;
14669;48.8833;4.0264;RCP8.5;H3;47;9;0;44;8;1;7.31;13.86;66;20;3;0;77;8;0;
14670;48.8817;4.1354;RCP8.5;H3;51;11;0;47;8;1;7.36;14.06;66;20;3;0;80;8;0;
14671;48.88;4.2444;RCP8.5;H3;52;11;0;47;8;1;7.29;13.93;65;20;3;0;78;8;0;
14672;48.8782;4.3533;RCP8.5;H3;51;10;0;46;7;1;7.31;14;66;19;3;0;79;7;0;
14673;48.8763;4.4623;RCP8.5;H3;52;10;0;46;8;1;7.36;14.16;67;19;3;0;79;7;0;
14674;48.8743;4.5713;RCP8.5;H3;52;9;0;46;8;1;7.09;13.52;64;19;2;0;73;6;0;
14675;48.8722;4.6802;RCP8.5;H3;47;8;0;44;8;1;6.91;13.11;63;18;2;0;66;5;0;
14676;48.8701;4.7892;RCP8.5;H3;43;8;0;42;7;0;6.04;11.41;59;13;1;0;54;3;0;
14677;48.8678;4.8981;RCP8.5;H3;35;4;0;35;4;0;6.98;13.26;70;21;3;0;44;2;0;
14678;48.8654;5.007;RCP8.5;H3;31;3;0;43;8;1;6.88;12.93;69;20;3;0;41;2;0;
14679;48.8629;5.1159;RCP8.5;H3;30;3;0;42;8;1;6.52;11.98;66;20;3;0;37;2;0;
14680;48.8603;5.2248;RCP8.5;H3;27;3;0;38;8;1;6.18;11.18;63;19;3;0;32;1;0;
14681;48.8576;5.3337;RCP8.5;H3;24;2;0;35;7;1;6.02;10.82;61;18;3;0;29;1;0;
14682;48.8548;5.4426;RCP8.5;H3;20;2;0;34;6;1;6.01;10.8;61;18;3;0;29;1;0;
14683;48.8519;5.5515;RCP8.5;H3;20;2;0;34;6;1;6.67;12.34;66;19;3;0;43;1;0;
14684;48.8489;5.6603;RCP8.5;H3;29;3;0;39;7;1;6.68;12.29;65;18;3;0;43;1;0;
14685;48.8458;5.7692;RCP8.5;H3;29;2;0;39;7;1;8.48;15.98;81;28;6;0;52;1;0;
14686;48.8427;5.878;RCP8.5;H3;33;3;0;52;12;2;8.33;15.5;80;29;6;0;48;1;0;
14687;48.8394;5.9868;RCP8.5;H3;29;2;0;51;11;2;8.18;15.12;79;29;6;0;42;1;0;
14688;48.836;6.0956;RCP8.5;H3;24;3;0;50;11;2;8.28;15.32;80;29;6;0;45;1;0;
14689;48.8325;6.2044;RCP8.5;H3;27;3;0;51;11;2;8.06;14.7;78;28;6;0;37;1;0;
14690;48.8289;6.3131;RCP8.5;H3;23;2;0;49;10;2;6.99;13.02;66;19;3;0;57;2;0;
14691;48.8252;6.4219;RCP8.5;H3;33;3;0;42;7;1;6.55;12.16;63;19;3;0;46;1;0;
14692;48.8214;6.5306;RCP8.5;H3;27;3;0;38;6;1;5.72;10.37;57;15;1;0;31;1;0;
14693;48.8176;6.6394;RCP8.5;H3;20;2;0;31;5;0;5.72;10.38;57;15;1;0;31;1;0;
14694;48.8136;6.7481;RCP8.5;H3;20;2;0;31;5;0;5.79;10.45;58;15;2;0;33;1;0;
14695;48.8095;6.8568;RCP8.5;H3;22;2;0;32;5;0;5.61;10.17;57;14;1;0;31;0;0;
14696;48.8053;6.9654;RCP8.5;H3;21;2;0;30;4;0;5.52;9.97;56;14;1;0;29;0;0;
14697;48.801;7.0741;RCP8.5;H3;20;2;0;29;4;0;5.36;9.76;54;13;1;0;31;0;0;
14698;48.7966;7.1827;RCP8.5;H3;20;2;0;27;3;0;5.36;9.71;55;14;1;0;26;0;0;
14699;48.7922;7.2914;RCP8.5;H3;18;2;0;28;4;0;5.27;9.61;55;12;1;0;28;0;0;
14700;48.7876;7.4;RCP8.5;H3;19;1;0;26;3;0;5.97;10.97;57;14;1;0;59;1;0;
14701;48.7829;7.5085;RCP8.5;H3;32;2;0;33;3;0;6.09;11.27;58;14;1;0;64;1;0;
14702;48.7781;7.6171;RCP8.5;H3;34;2;0;34;3;0;6.04;10.99;59;15;1;0;59;1;0;
14703;48.7733;7.7256;RCP8.5;H3;31;2;0;34;4;0;4.61;8.32;49;10;0;0;21;0;0;
14704;48.7683;7.8342;RCP8.5;H3;13;1;0;22;2;0;4.76;8.63;51;11;0;0;24;0;0;
14705;48.7632;7.9427;RCP8.5;H3;14;1;0;23;2;0;4.71;8.48;51;10;0;0;24;0;0;
14808;48.9606;3.5921;RCP8.5;H3;42;8;0;43;8;1;7.2;13.43;63;18;3;0;66;7;0;
14809;48.9594;3.7013;RCP8.5;H3;43;9;0;43;8;1;7.01;12.93;61;18;3;0;68;7;0;
14810;48.9581;3.8104;RCP8.5;H3;45;10;0;42;8;1;6.94;12.84;61;18;3;0;66;6;0;
14811;48.9567;3.9196;RCP8.5;H3;42;9;0;41;8;1;6.95;12.92;61;19;3;0;68;6;0;
14812;48.9552;4.0287;RCP8.5;H3;44;8;0;43;8;1;7.3;13.91;64;18;3;0;78;8;0;
14813;48.9536;4.1379;RCP8.5;H3;50;10;0;45;8;1;7.48;14.4;67;20;3;0;82;9;0;
14814;48.9519;4.247;RCP8.5;H3;54;11;0;48;8;1;7.39;14.29;68;19;3;0;79;9;0;
14815;48.9501;4.3561;RCP8.5;H3;53;11;0;47;8;1;7.44;14.41;68;19;3;0;80;9;0;
14816;48.9482;4.4653;RCP8.5;H3;54;12;0;48;8;1;7.21;13.75;65;19;2;0;76;7;0;
14817;48.9462;4.5744;RCP8.5;H3;49;9;0;45;8;1;7.01;13.38;64;19;2;0;71;6;0;
14818;48.9441;4.6835;RCP8.5;H3;46;8;0;43;8;1;6.9;13.08;63;18;2;0;66;5;0;
14819;48.9419;4.7926;RCP8.5;H3;43;8;0;42;7;0;5.97;11.18;54;12;1;0;63;4;0;
14820;48.9396;4.9016;RCP8.5;H3;39;5;0;34;4;0;5.87;11.01;57;13;1;0;50;2;0;
14821;48.9372;5.0107;RCP8.5;H3;33;3;0;34;4;0;6.82;12.83;69;20;3;0;41;2;0;
14822;48.9347;5.1198;RCP8.5;H3;30;3;0;41;8;1;6.5;12;66;20;3;0;36;2;0;
14823;48.9321;5.2288;RCP8.5;H3;26;2;0;39;7;1;6.23;11.32;63;19;3;0;32;2;0;
14824;48.9294;5.3379;RCP8.5;H3;23;2;0;36;7;1;6.13;11.16;62;18;3;0;32;1;0;
14825;48.9266;5.4469;RCP8.5;H3;22;2;0;35;7;1;6.64;12.4;66;19;3;0;45;1;0;
14826;48.9238;5.5559;RCP8.5;H3;30;3;0;39;8;1;6.69;12.51;66;19;3;0;46;1;0;
14827;48.9208;5.6649;RCP8.5;H3;31;3;0;39;8;1;6.58;12.3;64;18;3;0;45;1;0;
14828;48.9177;5.7739;RCP8.5;H3;30;2;0;38;7;1;6.88;13.17;66;17;2;0;60;2;0;
14829;48.9145;5.8829;RCP8.5;H3;39;3;0;40;7;1;6.44;12.01;63;17;2;0;49;1;0;
14830;48.9112;5.9919;RCP8.5;H3;30;2;0;38;6;1;6.28;11.63;62;17;2;0;44;0;0;
14831;48.9078;6.1008;RCP8.5;H3;27;2;0;37;6;1;6.77;12.75;66;17;2;0;54;1;0;
14832;48.9043;6.2097;RCP8.5;H3;33;3;0;40;7;1;8.28;15.25;79;28;6;0;47;1;0;
14833;48.9007;6.3187;RCP8.5;H3;27;3;0;50;11;2;6.71;12.45;65;19;3;0;49;1;0;
14834;48.897;6.4276;RCP8.5;H3;29;3;0;39;7;1;6.62;12.29;64;19;3;0;47;1;0;
14835;48.8932;6.5365;RCP8.5;H3;28;3;0;38;6;1;5.62;10.14;57;15;1;0;29;1;0;
14836;48.8893;6.6453;RCP8.5;H3;19;2;0;30;4;0;5.68;10.27;57;15;1;0;30;1;0;
14837;48.8854;6.7542;RCP8.5;H3;20;2;0;31;5;0;5.64;10.19;57;14;1;0;31;0;0;
14838;48.8813;6.863;RCP8.5;H3;20;2;0;31;4;0;5.69;10.31;57;14;1;0;33;0;0;
14839;48.8771;6.9719;RCP8.5;H3;22;2;0;31;4;0;5.64;10.19;57;14;1;0;32;0;0;
14840;48.8728;7.0807;RCP8.5;H3;22;2;0;30;4;0;5.45;9.99;55;14;1;0;35;1;0;
14841;48.8684;7.1894;RCP8.5;H3;22;2;0;28;3;0;5.33;9.75;55;13;1;0;30;0;0;
14842;48.8639;7.2982;RCP8.5;H3;19;2;0;27;3;0;5.18;9.46;53;12;1;0;28;0;0;
14843;48.8593;7.407;RCP8.5;H3;17;2;0;26;3;0;5.53;10.08;56;14;1;0;34;0;0;
14844;48.8547;7.5157;RCP8.5;H3;21;2;0;30;3;0;6.01;11.01;58;14;1;0;55;1;0;
14845;48.8499;7.6244;RCP8.5;H3;30;2;0;33;3;0;6.04;11.05;59;14;1;0;56;1;0;
14846;48.845;7.7331;RCP8.5;H3;30;3;0;33;3;0;5.98;10.96;58;15;1;0;56;1;0;
14847;48.84;7.8418;RCP8.5;H3;28;2;0;33;4;0;4.73;8.56;50;11;0;0;24;0;0;
14848;48.8349;7.9504;RCP8.5;H3;14;1;0;23;2;0;4.67;8.4;50;10;0;0;23;0;0;
14849;48.8297;8.059;RCP8.5;H3;14;1;0;22;2;0;4.71;8.55;50;10;0;0;28;0;0;
14952;49.0313;3.7032;RCP8.5;H3;44;10;0;44;8;1;6.94;12.79;61;17;3;0;65;7;0;
14953;49.03;3.8125;RCP8.5;H3;42;9;0;42;8;1;6.86;12.81;61;17;3;0;66;7;0;
14954;49.0286;3.9218;RCP8.5;H3;42;8;0;40;6;1;7.27;13.86;64;18;3;0;78;8;0;
14955;49.0271;4.0311;RCP8.5;H3;49;10;0;45;7;1;7.56;14.46;66;19;3;0;84;10;0;
14956;49.0255;4.1404;RCP8.5;H3;54;11;0;48;8;1;7.55;14.55;68;20;3;0;83;10;0;
14957;49.0238;4.2497;RCP8.5;H3;55;12;0;49;8;1;7.47;14.5;68;19;3;0;80;9;0;
14958;49.022;4.3589;RCP8.5;H3;54;12;0;48;8;1;7.29;14.03;67;19;3;0;76;8;0;
14959;49.0201;4.4682;RCP8.5;H3;52;11;0;47;7;1;7.18;13.75;65;19;3;0;75;7;0;
14960;49.0181;4.5775;RCP8.5;H3;49;10;0;45;8;1;6.13;11.64;56;12;1;0;71;7;0;
14961;49.016;4.6867;RCP8.5;H3;43;8;0;36;4;0;6.03;11.4;55;12;1;0;68;6;0;
14962;49.0138;4.796;RCP8.5;H3;41;6;0;35;4;0;6.02;11.43;55;12;1;0;67;5;0;
14963;49.0115;4.9052;RCP8.5;H3;39;6;0;35;4;0;5.9;11.13;58;13;1;0;52;3;0;
14964;49.0091;5.0144;RCP8.5;H3;32;4;0;33;4;0;5.81;10.9;56;12;1;0;46;2;0;
14965;49.0066;5.1236;RCP8.5;H3;31;4;0;32;4;0;6.56;12.3;66;19;3;0;37;2;0;
14966;49.004;5.2328;RCP8.5;H3;27;3;0;39;7;1;6.21;11.52;62;19;3;0;33;1;0;
14967;49.0013;5.342;RCP8.5;H3;24;2;0;36;7;1;6.1;11.28;61;18;2;0;33;1;0;
14968;48.9985;5.4512;RCP8.5;H3;22;2;0;35;6;0;6.85;13.01;69;19;3;0;49;1;0;
14969;48.9956;5.5604;RCP8.5;H3;34;3;0;41;8;1;6.63;12.51;65;18;3;0;45;1;0;
14970;48.9926;5.6695;RCP8.5;H3;31;3;0;39;7;1;6.39;11.88;62;17;2;0;42;0;0;
14971;48.9895;5.7787;RCP8.5;H3;28;2;0;37;7;1;6.93;13.16;68;19;3;0;53;1;0;
14972;48.9863;5.8878;RCP8.5;H3;34;3;0;41;7;1;6.59;12.37;64;17;2;0;53;1;0;
14973;48.983;5.9969;RCP8.5;H3;32;2;0;39;7;1;6.44;12.02;63;17;2;0;47;0;0;
14974;48.9796;6.106;RCP8.5;H3;29;2;0;38;6;1;6.95;12.97;66;19;3;0;60;1;0;
14975;48.9761;6.2151;RCP8.5;H3;34;3;0;42;7;1;6.92;12.89;65;19;3;0;55;1;0;
14976;48.9725;6.3242;RCP8.5;H3;32;3;0;42;7;1;6.55;12.08;63;18;3;0;45;1;0;
14977;48.9688;6.4332;RCP8.5;H3;27;3;0;38;7;1;6.72;12.46;64;18;3;0;49;1;0;
14978;48.965;6.5423;RCP8.5;H3;29;3;0;40;7;1;5.61;10.12;57;14;1;0;31;0;0;
14979;48.9611;6.6513;RCP8.5;H3;19;1;0;30;5;0;5.57;10.12;56;14;1;0;33;0;0;
14980;48.9571;6.7603;RCP8.5;H3;18;1;0;30;4;0;5.67;10.37;57;14;1;0;34;0;0;
14981;48.953;6.8693;RCP8.5;H3;19;2;0;30;4;0;5.73;10.5;57;14;1;0;35;0;0;
14982;48.9489;6.9783;RCP8.5;H3;21;2;0;31;4;0;5.62;10.36;57;13;1;0;40;1;0;
14983;48.9446;7.0872;RCP8.5;H3;23;2;0;30;3;0;5.5;10.11;55;14;1;0;37;1;0;
14984;48.9402;7.1962;RCP8.5;H3;22;2;0;29;3;0;5.44;10;56;13;1;0;33;0;0;
14985;48.9357;7.3051;RCP8.5;H3;20;2;0;28;3;0;5.15;9.39;53;12;1;0;28;0;0;
14986;48.9311;7.414;RCP8.5;H3;17;2;0;26;3;0;5.39;9.79;55;14;1;0;30;0;0;
14987;48.9264;7.5229;RCP8.5;H3;19;2;0;29;3;0;5.37;9.69;55;14;1;0;28;0;0;
14988;48.9216;7.6317;RCP8.5;H3;19;2;0;28;3;0;5.54;10.11;57;14;1;0;32;0;0;
14989;48.9167;7.7406;RCP8.5;H3;21;2;0;29;3;0;5.96;10.9;58;14;1;0;52;1;0;
14990;48.9117;7.8494;RCP8.5;H3;27;2;0;32;4;0;6;11.04;58;14;1;0;56;1;0;
14991;48.9066;7.9582;RCP8.5;H3;29;2;0;33;4;0;4.74;8.71;50;10;0;0;23;0;0;
14992;48.9015;8.067;RCP8.5;H3;15;1;0;23;2;0;4.68;8.48;50;10;0;0;23;0;0;
15095;49.1031;3.7051;RCP8.5;H3;44;9;0;44;8;1;7.34;13.77;64;18;3;0;77;10;0;
15096;49.1018;3.8145;RCP8.5;H3;48;11;0;44;8;1;7.18;13.53;63;18;3;0;74;9;0;
15097;49.1004;3.924;RCP8.5;H3;47;10;0;42;7;1;7;13.16;61;17;3;0;70;8;0;
15098;49.0989;4.0335;RCP8.5;H3;44;8;0;42;7;1;6.96;13.09;61;17;3;0;69;7;0;
15099;49.0973;4.1429;RCP8.5;H3;44;8;0;42;7;1;7.14;13.61;63;17;3;0;73;8;0;
15100;49.0956;4.2523;RCP8.5;H3;48;9;0;44;7;1;6.36;12.13;57;13;2;0;76;8;0;
15101;49.0938;4.3618;RCP8.5;H3;47;9;0;38;5;0;6.34;12.09;57;13;2;0;75;8;0;
15102;49.0919;4.4712;RCP8.5;H3;47;9;0;38;5;0;6.28;12.02;56;12;1;0;75;7;0;
15103;49.0899;4.5806;RCP8.5;H3;46;9;0;37;5;0;6.16;11.78;55;12;1;0;73;6;0;
15104;49.0878;4.69;RCP8.5;H3;43;8;0;36;4;0;6.06;11.59;55;12;1;0;71;6;0;
15105;49.0856;4.7994;RCP8.5;H3;41;8;0;35;4;0;5.91;11.11;57;12;1;0;55;4;0;
15106;49.0833;4.9088;RCP8.5;H3;34;5;0;33;4;0;5.86;11.08;57;13;1;0;51;3;0;
15107;49.0809;5.0182;RCP8.5;H3;32;4;0;33;4;0;6.33;11.86;62;16;2;0;35;2;0;
15108;49.0784;5.1275;RCP8.5;H3;26;3;0;37;6;0;6.28;11.77;61;16;2;0;36;2;0;
15109;49.0758;5.2369;RCP8.5;H3;26;3;0;37;6;0;6.2;11.5;62;19;3;0;33;1;0;
15110;49.0731;5.3462;RCP8.5;H3;24;2;0;36;7;1;6.78;12.92;67;19;3;0;47;2;0;
15111;49.0703;5.4556;RCP8.5;H3;33;3;0;40;7;1;6.7;12.66;67;19;3;0;46;1;0;
15112;49.0674;5.5649;RCP8.5;H3;31;3;0;40;7;1;6.42;12.17;63;17;2;0;43;1;0;
15113;49.0644;5.6742;RCP8.5;H3;30;2;0;37;7;1;6.95;13.17;67;19;3;0;55;1;0;
15114;49.0613;5.7835;RCP8.5;H3;35;3;0;42;7;1;6.88;13.01;67;19;3;0;51;1;0;
15115;49.0581;5.8928;RCP8.5;H3;32;3;0;41;7;1;6.61;12.44;64;17;2;0;55;1;0;
15116;49.0548;6.002;RCP8.5;H3;33;2;0;39;7;1;6.07;11.24;61;16;2;0;39;0;0;
15117;49.0514;6.1113;RCP8.5;H3;25;2;0;35;6;1;7.07;13.41;67;19;3;0;63;2;0;
15118;49.0479;6.2205;RCP8.5;H3;36;3;0;42;7;1;6.98;13.13;65;19;3;0;60;2;0;
15119;49.0443;6.3297;RCP8.5;H3;34;3;0;42;7;1;6.71;12.48;64;18;3;0;49;1;0;
15120;49.0406;6.4389;RCP8.5;H3;29;3;0;40;7;1;6.63;12.25;64;18;3;0;47;1;0;
15121;49.0368;6.5481;RCP8.5;H3;28;3;0;39;7;1;6.18;11.37;62;17;2;0;37;0;0;
15122;49.0329;6.6573;RCP8.5;H3;22;2;0;36;6;0;6.15;11.35;62;17;1;0;40;1;0;
15123;49.0289;6.7665;RCP8.5;H3;23;2;0;36;5;0;5.54;10.04;56;14;1;0;32;0;0;
